,material_id,shg,pretty_formula,elements,cif,spacegroup_number
313,mp-27316,0.0965609550273603,Rb5Zr4F21,"['Rb', 'Zr', 'F']","# generated using pymatgen
data_Rb5Zr4F21
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.86800000
_cell_length_b   11.22200000
_cell_length_c   11.52000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   98.30000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb5Zr4F21
_chemical_formula_sum   'Rb10 Zr8 F42'
_cell_volume   1006.50100318
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.31390000  0.48060000  0.11520000  1
  Rb  Rb1  1  0.68610000  0.98060000  0.88480000  1
  Rb  Rb2  1  0.02340000  0.50970000  0.74550000  1
  Rb  Rb3  1  0.97660000  0.00970000  0.25450000  1
  Rb  Rb4  1  0.16500000  0.17180000  0.90570000  1
  Rb  Rb5  1  0.83500000  0.67180000  0.09430000  1
  Rb  Rb6  1  0.19140000  0.36120000  0.45550000  1
  Rb  Rb7  1  0.80860000  0.86120000  0.54450000  1
  Rb  Rb8  1  0.28180000  0.02420000  0.60910000  1
  Rb  Rb9  1  0.71820000  0.52420000  0.39090000  1
  Zr  Zr10  1  0.46480000  0.15990000  0.27580000  1
  Zr  Zr11  1  0.53520000  0.65990000  0.72420000  1
  Zr  Zr12  1  0.82520000  0.30750000  0.09280000  1
  Zr  Zr13  1  0.17480000  0.80750000  0.90720000  1
  Zr  Zr14  1  0.49640000  0.34110000  0.77210000  1
  Zr  Zr15  1  0.50360000  0.84110000  0.22790000  1
  Zr  Zr16  1  0.78300000  0.20000000  0.59320000  1
  Zr  Zr17  1  0.21700000  0.70000000  0.40680000  1
  F  F18  1  0.94400000  0.10200000  0.71200000  1
  F  F19  1  0.05600000  0.60200000  0.28800000  1
  F  F20  1  0.62500000  0.06200000  0.60400000  1
  F  F21  1  0.37500000  0.56200000  0.39600000  1
  F  F22  1  0.94400000  0.12300000  0.49700000  1
  F  F23  1  0.05600000  0.62300000  0.50300000  1
  F  F24  1  0.48100000  0.16900000  0.81000000  1
  F  F25  1  0.51900000  0.66900000  0.19000000  1
  F  F26  1  0.88800000  0.35500000  0.56000000  1
  F  F27  1  0.11200000  0.85500000  0.44000000  1
  F  F28  1  0.43400000  0.33200000  0.30200000  1
  F  F29  1  0.56600000  0.83200000  0.69800000  1
  F  F30  1  0.54500000  0.30100000  0.59900000  1
  F  F31  1  0.45500000  0.80100000  0.40100000  1
  F  F32  1  0.32500000  0.20700000  0.12500000  1
  F  F33  1  0.34700000  0.40300000  0.88300000  1
  F  F34  1  0.29800000  0.13000000  0.38200000  1
  F  F35  1  0.70200000  0.63000000  0.61800000  1
  F  F36  1  0.61000000  0.00200000  0.32500000  1
  F  F37  1  0.39000000  0.50200000  0.67500000  1
  F  F38  1  0.01700000  0.89100000  0.98800000  1
  F  F39  1  0.98300000  0.39100000  0.01200000  1
  F  F40  1  0.00700000  0.79400000  0.76600000  1
  F  F41  1  0.99300000  0.29400000  0.23400000  1
  F  F42  1  0.35100000  0.99500000  0.19900000  1
  F  F43  1  0.64900000  0.49500000  0.80100000  1
  F  F44  1  0.10300000  0.65200000  0.96600000  1
  F  F45  1  0.89700000  0.15200000  0.03400000  1
  F  F46  1  0.23700000  0.77900000  0.24200000  1
  F  F47  1  0.76300000  0.27900000  0.75800000  1
  F  F48  1  0.28500000  0.94300000  0.84600000  1
  F  F49  1  0.71500000  0.44300000  0.15400000  1
  F  F50  1  0.32800000  0.69400000  0.82100000  1
  F  F51  1  0.67200000  0.19400000  0.17900000  1
  F  F52  1  0.34400000  0.70600000  0.58000000  1
  F  F53  1  0.65600000  0.20600000  0.42000000  1
  F  F54  1  0.74000000  0.79400000  0.31000000  1
  F  F55  1  0.26000000  0.29400000  0.69000000  1
  F  F56  1  0.36500000  0.81700000  0.04700000  1
  F  F57  1  0.63500000  0.31700000  0.95300000  1
  F  F58  1  0.67500000  0.70700000  0.87500000  1
  F  F59  1  0.65300000  0.90300000  0.11700000  1
",4
459,mp-23487,9.41048716842074,KIO3,"['K', 'I', 'O']","# generated using pymatgen
data_KIO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.69800000
_cell_length_b   7.70100000
_cell_length_c   7.71000000
_cell_angle_alpha   109.29000002
_cell_angle_beta   109.26999999
_cell_angle_gamma   109.06000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KIO3
_chemical_formula_sum   'K4 I4 O12'
_cell_volume   355.25316943
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.47080000  0.49160000  0.50350000  1
  K  K1  1  0.97890000  0.99770000  0.48550000  1
  K  K2  1  0.98210000  0.48780000  0.99530000  1
  K  K3  1  0.48840000  0.97920000  0.99280000  1
  I  I4  1  0.98370000  0.50870000  0.50720000  1
  I  I5  1  0.49080000  0.00220000  0.50640000  1
  I  I6  1  0.49240000  0.49330000  0.01320000  1
  I  I7  1  0.00000000  0.00000000  0.00000000  1
  O  O8  1  0.14900000  0.70300000  0.47200000  1
  O  O9  1  0.18800000  0.51500000  0.71400000  1
  O  O10  1  0.90500000  0.66100000  0.65500000  1
  O  O11  1  0.65400000  0.97600000  0.71300000  1
  O  O12  1  0.45200000  0.20300000  0.65800000  1
  O  O13  1  0.69100000  0.15600000  0.46700000  1
  O  O14  1  0.65900000  0.41400000  0.15900000  1
  O  O15  1  0.46100000  0.65700000  0.20900000  1
  O  O16  1  0.15400000  0.15200000  0.92100000  1
  O  O17  1  0.00700000  0.19900000  0.20700000  1
  O  O18  1  0.19200000  0.95400000  0.15500000  1
  O  O19  1  0.68300000  0.69700000  0.00700000  1
",1
160,mp-7913,1.3672633239180958,BeSiN2,"['Be', 'Si', 'N']","# generated using pymatgen
data_BeSiN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97700000
_cell_length_b   5.74700000
_cell_length_c   4.67400000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeSiN2
_chemical_formula_sum   'Be4 Si4 N8'
_cell_volume   133.68957601
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.08300000  0.62500000  0.00000000  1
  Be  Be1  1  0.91700000  0.37500000  0.50000000  1
  Be  Be2  1  0.41700000  0.12500000  0.50000000  1
  Be  Be3  1  0.58300000  0.87500000  0.00000000  1
  Si  Si4  1  0.08300000  0.12500000  0.00000000  1
  Si  Si5  1  0.58300000  0.37500000  0.00000000  1
  Si  Si6  1  0.41700000  0.62500000  0.50000000  1
  Si  Si7  1  0.91700000  0.87500000  0.50000000  1
  N  N8  1  0.58300000  0.87500000  0.37600000  1
  N  N9  1  0.08300000  0.12500000  0.37600000  1
  N  N10  1  0.41700000  0.12500000  0.87600000  1
  N  N11  1  0.91700000  0.37500000  0.87600000  1
  N  N12  1  0.41700000  0.62500000  0.87600000  1
  N  N13  1  0.91700000  0.87500000  0.87600000  1
  N  N14  1  0.58300000  0.37500000  0.37600000  1
  N  N15  1  0.08300000  0.62500000  0.37600000  1
",33
276,mp-17066,0.0806903954989269,Y2TeO6,"['Y', 'Te', 'O']","# generated using pymatgen
data_Y2TeO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.24560000
_cell_length_b   9.03610000
_cell_length_c   9.93120000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2TeO6
_chemical_formula_sum   'Y8 Te4 O24'
_cell_volume   470.73655769
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.96365000  0.78264000  0.36412000  1
  Y  Y1  1  0.46365000  0.71736000  0.63588000  1
  Y  Y2  1  0.03635000  0.28264000  0.13588000  1
  Y  Y3  1  0.53635000  0.21736000  0.86412000  1
  Y  Y4  1  0.52011000  0.10387000  0.46119000  1
  Y  Y5  1  0.02011000  0.39613000  0.53881000  1
  Y  Y6  1  0.47989000  0.60387000  0.03881000  1
  Y  Y7  1  0.97989000  0.89613000  0.96119000  1
  Te  Te8  1  0.46169000  0.99489000  0.14760000  1
  Te  Te9  1  0.96169000  0.50511000  0.85240000  1
  Te  Te10  1  0.53831000  0.49489000  0.35240000  1
  Te  Te11  1  0.03831000  0.00511000  0.64760000  1
  O  O12  1  0.75860000  0.41470000  0.99500000  1
  O  O13  1  0.25860000  0.08530000  0.00500000  1
  O  O14  1  0.24140000  0.91470000  0.50500000  1
  O  O15  1  0.74140000  0.58530000  0.49500000  1
  O  O16  1  0.73170000  0.11350000  0.06970000  1
  O  O17  1  0.23170000  0.38650000  0.93030000  1
  O  O18  1  0.26830000  0.61350000  0.43030000  1
  O  O19  1  0.76830000  0.88650000  0.56970000  1
  O  O20  1  0.81580000  0.36020000  0.32160000  1
  O  O21  1  0.31580000  0.13980000  0.67840000  1
  O  O22  1  0.18420000  0.86020000  0.17840000  1
  O  O23  1  0.68420000  0.63980000  0.82160000  1
  O  O24  1  0.66770000  0.94820000  0.29820000  1
  O  O25  1  0.16770000  0.55180000  0.70180000  1
  O  O26  1  0.33230000  0.44820000  0.20180000  1
  O  O27  1  0.83230000  0.05180000  0.79820000  1
  O  O28  1  0.68920000  0.64000000  0.23900000  1
  O  O29  1  0.18920000  0.86000000  0.76100000  1
  O  O30  1  0.31080000  0.14000000  0.26100000  1
  O  O31  1  0.81080000  0.36000000  0.73900000  1
  O  O32  1  0.58690000  0.84570000  0.02870000  1
  O  O33  1  0.08690000  0.65430000  0.97130000  1
  O  O34  1  0.41310000  0.34570000  0.47130000  1
  O  O35  1  0.91310000  0.15430000  0.52870000  1
",19
191,mp-558102,0.196426525727265,KLiSi2O5,"['K', 'Li', 'Si', 'O']","# generated using pymatgen
data_KLiSi2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98030037
_cell_length_b   4.79960000
_cell_length_c   8.15990000
_cell_angle_alpha   90.00000000
_cell_angle_beta   93.47699611
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KLiSi2O5
_chemical_formula_sum   'K2 Li2 Si4 O10'
_cell_volume   233.78288027
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.96799000  0.68750000  0.31378000  1
  K  K1  1  0.03201000  0.18750000  0.68622000  1
  Li  Li2  1  0.86900000  0.70360000  0.90600000  1
  Li  Li3  1  0.13100000  0.20360000  0.09400000  1
  Si  Si4  1  0.63085000  0.21910000  0.06411000  1
  Si  Si5  1  0.44180000  0.13460000  0.39418000  1
  Si  Si6  1  0.55820000  0.63460000  0.60582000  1
  Si  Si7  1  0.36915000  0.71910000  0.93589000  1
  O  O8  1  0.85310000  0.34850000  0.00630000  1
  O  O9  1  0.19220000  0.19160000  0.32920000  1
  O  O10  1  0.40480000  0.39670000  0.99970000  1
  O  O11  1  0.48090000  0.80340000  0.43890000  1
  O  O12  1  0.36940000  0.70830000  0.73630000  1
  O  O13  1  0.63060000  0.20830000  0.26370000  1
  O  O14  1  0.59520000  0.89670000  0.00030000  1
  O  O15  1  0.51910000  0.30340000  0.56110000  1
  O  O16  1  0.80780000  0.69160000  0.67080000  1
  O  O17  1  0.14690000  0.84850000  0.99370000  1
",4
385,mp-8184,1.104991486909519,Li2ZnGeO4,"['Li', 'Zn', 'Ge', 'O']","# generated using pymatgen
data_Li2ZnGeO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.04000000
_cell_length_b   5.45000000
_cell_length_c   8.13242959
_cell_angle_alpha   90.00000000
_cell_angle_beta   128.09694730
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2ZnGeO4
_chemical_formula_sum   'Li4 Zn2 Ge2 O8'
_cell_volume   175.79412884
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.86700000  0.00000000  1
  Li  Li1  1  0.25000000  0.68300000  0.25000000  1
  Li  Li2  1  0.25000000  0.31700000  0.75000000  1
  Li  Li3  1  0.50000000  0.13300000  0.50000000  1
  Zn  Zn4  1  0.75700000  0.66000000  0.75300000  1
  Zn  Zn5  1  0.75700000  0.34000000  0.25300000  1
  Ge  Ge6  1  0.00000000  0.82400000  0.50000000  1
  Ge  Ge7  1  0.00000000  0.17600000  0.00000000  1
  O  O8  1  0.64900000  0.18700000  0.99700000  1
  O  O9  1  0.35500000  0.68500000  0.73500000  1
  O  O10  1  0.64900000  0.81300000  0.49700000  1
  O  O11  1  0.35500000  0.31500000  0.23500000  1
  O  O12  1  0.07500000  0.13400000  0.49600000  1
  O  O13  1  0.07500000  0.86600000  0.99600000  1
  O  O14  1  0.88600000  0.67200000  0.26800000  1
  O  O15  1  0.88600000  0.32800000  0.76800000  1
",7
413,mp-22958,3.752313030306637,KBrO3,"['K', 'Br', 'O']","# generated using pymatgen
data_KBrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40300000
_cell_length_b   4.40300000
_cell_length_c   4.40300000
_cell_angle_alpha   86.00000002
_cell_angle_beta   86.00000002
_cell_angle_gamma   86.00000002
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KBrO3
_chemical_formula_sum   'K1 Br1 O3'
_cell_volume   84.76222416
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.50000000  0.50000000  0.50000000  1
  K  K1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.42000000  0.87500000  0.42000000  1
  O  O3  1  0.42000000  0.42000000  0.87500000  1
  O  O4  1  0.87500000  0.42000000  0.42000000  1
",160
491,mp-997023,40.16038948395923,CuBrO2,"['Cu', 'Br', 'O']","# generated using pymatgen
data_CuBrO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66474007
_cell_length_b   6.79469000
_cell_length_c   6.90165000
_cell_angle_alpha   70.45422931
_cell_angle_beta   88.92329368
_cell_angle_gamma   86.69762750
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuBrO2
_chemical_formula_sum   'Cu2 Br2 O4'
_cell_volume   161.68415562
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.49503000  0.08774000  0.68453000  1
  Cu  Cu1  1  0.04712000  0.75503000  0.33104000  1
  Br  Br2  1  0.56592000  0.61928000  0.18548000  1
  Br  Br3  1  0.97574000  0.23085000  0.82317000  1
  O  O4  1  0.80122000  0.09313000  0.45403000  1
  O  O5  1  0.22326000  0.85565000  0.67963000  1
  O  O6  1  0.72153000  0.98383000  0.33902000  1
  O  O7  1  0.33414000  0.74624000  0.56465000  1
",1
343,mp-3589,0.7869993669080835,BPO4,"['B', 'P', 'O']","# generated using pymatgen
data_BPO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.39390000
_cell_length_b   4.55211763
_cell_length_c   4.39390000
_cell_angle_alpha   118.85675909
_cell_angle_beta   90.00000000
_cell_angle_gamma   118.85675909
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BPO4
_chemical_formula_sum   'B1 P1 O4'
_cell_volume   64.23128504
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.75000000  0.50000000  0.25000000  1
  O  O1  1  0.00240000  0.75000000  0.61810000  1
  O  O2  1  0.86810000  0.25000000  0.99760000  1
  O  O3  1  0.74760000  0.75000000  0.13190000  1
  O  O4  1  0.38190000  0.25000000  0.25240000  1
  P  P5  1  0.00000000  0.00000000  0.00000000  1
",82
308,mp-559057,1.6293975755324088,NbTl(BO3)2,"['Nb', 'Tl', 'B', 'O']","# generated using pymatgen
data_NbTl(BO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.82000000
_cell_length_b   7.40000000
_cell_length_c   9.46000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbTl(BO3)2
_chemical_formula_sum   'Nb4 Tl4 B8 O24'
_cell_volume   547.43128000
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.83830000  0.24020000  0.13480000  1
  Nb  Nb1  1  0.66170000  0.74020000  0.63480000  1
  Nb  Nb2  1  0.16170000  0.75980000  0.63480000  1
  Nb  Nb3  1  0.33830000  0.25980000  0.13480000  1
  Tl  Tl4  1  0.99920000  0.25670000  0.75000000  1
  Tl  Tl5  1  0.50080000  0.75670000  0.25000000  1
  Tl  Tl6  1  0.00080000  0.74330000  0.25000000  1
  Tl  Tl7  1  0.49920000  0.24330000  0.75000000  1
  B  B8  1  0.21200000  0.41100000  0.41900000  1
  B  B9  1  0.26600000  0.08900000  0.42500000  1
  B  B10  1  0.73400000  0.91100000  0.92500000  1
  B  B11  1  0.76600000  0.41100000  0.42500000  1
  B  B12  1  0.71200000  0.08900000  0.41900000  1
  B  B13  1  0.78800000  0.58900000  0.91900000  1
  B  B14  1  0.28800000  0.91100000  0.91900000  1
  B  B15  1  0.23400000  0.58900000  0.92500000  1
  O  O16  1  0.85600000  0.44100000  0.99400000  1
  O  O17  1  0.44200000  0.69200000  0.63900000  1
  O  O18  1  0.34400000  0.08600000  0.29800000  1
  O  O19  1  0.15600000  0.58600000  0.79800000  1
  O  O20  1  0.21200000  0.25300000  0.48500000  1
  O  O21  1  0.35600000  0.05900000  0.99400000  1
  O  O22  1  0.77000000  0.06600000  0.28500000  1
  O  O23  1  0.78800000  0.74700000  0.98500000  1
  O  O24  1  0.27200000  0.43900000  0.99000000  1
  O  O25  1  0.27000000  0.43400000  0.28500000  1
  O  O26  1  0.77200000  0.06100000  0.99000000  1
  O  O27  1  0.84400000  0.41400000  0.29800000  1
  O  O28  1  0.23000000  0.93400000  0.78500000  1
  O  O29  1  0.64400000  0.94100000  0.49400000  1
  O  O30  1  0.22800000  0.93900000  0.49000000  1
  O  O31  1  0.05800000  0.19200000  0.13900000  1
  O  O32  1  0.94200000  0.80800000  0.63900000  1
  O  O33  1  0.55800000  0.30800000  0.13900000  1
  O  O34  1  0.73000000  0.56600000  0.78500000  1
  O  O35  1  0.28800000  0.75300000  0.98500000  1
  O  O36  1  0.72800000  0.56100000  0.49000000  1
  O  O37  1  0.71200000  0.24700000  0.48500000  1
  O  O38  1  0.14400000  0.55900000  0.49400000  1
  O  O39  1  0.65600000  0.91400000  0.79800000  1
",33
130,mp-972825,0.8931257290304518,SiH8,"['Si', 'H']","# generated using pymatgen
data_SiH8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.54558400
_cell_length_b   4.55161589
_cell_length_c   4.54558400
_cell_angle_alpha   119.95617180
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.95617180
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiH8
_chemical_formula_sum   'Si1 H8'
_cell_volume   66.58928863
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.44178600  0.88357200  0.44178600  1
  H  H1  1  0.55821400  0.11642800  0.55821400  1
  H  H2  1  0.19165200  0.38330400  0.69165200  1
  H  H3  1  0.30834800  0.61669600  0.80834800  1
  H  H4  1  0.86502400  0.26637600  0.13318800  1
  H  H5  1  0.40135200  0.26637600  0.13318800  1
  H  H6  1  0.86681200  0.73362400  0.59864800  1
  H  H7  1  0.86681200  0.73362400  0.13497600  1
  Si  Si8  1  0.00000000  0.00000000  0.00000000  1
",119
99,mp-971712,13.013418339218534,ZnCdS2,"['Zn', 'Cd', 'S']","# generated using pymatgen
data_ZnCdS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92396900
_cell_length_b   3.92396900
_cell_length_c   5.61983500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCdS2
_chemical_formula_sum   'Zn1 Cd1 S2'
_cell_volume   86.53159325
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00000000  0.00000000  0.50000000  1
  Cd  Cd1  1  0.50000000  0.50000000  0.00000000  1
  S  S2  1  0.50000000  0.00000000  0.27667500  1
  S  S3  1  0.00000000  0.50000000  0.72332500  1
",115
372,mp-5784,0.2392722823304593,Na2GeO3,"['Na', 'Ge', 'O']","# generated using pymatgen
data_Na2GeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.91800000
_cell_length_b   6.22400000
_cell_length_c   6.25204369
_cell_angle_alpha   119.85173066
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2GeO3
_chemical_formula_sum   'Na4 Ge2 O6'
_cell_volume   165.98072959
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.53641000  0.16296000  0.00000000  1
  Ge  Ge1  1  0.03641000  0.83704000  0.00000000  1
  Na  Na2  1  0.50000000  0.49258000  0.66480000  1
  Na  Na3  1  0.50000000  0.82778000  0.33520000  1
  Na  Na4  1  0.00000000  0.50742000  0.33520000  1
  Na  Na5  1  0.00000000  0.17222000  0.66480000  1
  O  O6  1  0.39613000  0.89723000  0.00000000  1
  O  O7  1  0.89613000  0.10277000  0.00000000  1
  O  O8  1  0.47603000  0.43040000  0.27192000  1
  O  O9  1  0.97603000  0.56960000  0.72808000  1
  O  O10  1  0.47603000  0.15848000  0.72808000  1
  O  O11  1  0.97603000  0.84152000  0.27192000  1
",36
87,mp-1215430,40.70959571626302,Zn2SeS,"['Zn', 'Se', 'S']","# generated using pymatgen
data_Zn2SeS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07288415
_cell_length_b   4.07288415
_cell_length_c   5.75992800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn2SeS
_chemical_formula_sum   'Zn2 Se1 S1'
_cell_volume   95.54790486
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.50000000  0.00000000  0.75000000  1
  Zn  Zn1  1  0.00000000  0.50000000  0.25000000  1
  Se  Se2  1  0.00000000  0.00000000  0.50000000  1
  S  S3  1  0.50000000  0.50000000  0.00000000  1
",115
458,mp-34579,0.9724133548543702,Na3HfF7,"['Na', 'Hf', 'F']","# generated using pymatgen
data_Na3HfF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31000032
_cell_length_b   5.31000000
_cell_length_c   5.31000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   114.28910406
_cell_angle_gamma   114.28910406
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3HfF7
_chemical_formula_sum   'Na3 Hf1 F7'
_cell_volume   121.78123978
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.75000000  0.12500000  0.12500000  1
  F  F1  1  0.75000000  0.12500000  0.62500000  1
  F  F2  1  0.25000000  0.37500000  0.87500000  1
  F  F3  1  0.75000000  0.62500000  0.12500000  1
  F  F4  1  0.75000000  0.62500000  0.62500000  1
  F  F5  1  0.25000000  0.87500000  0.37500000  1
  F  F6  1  0.25000000  0.87500000  0.87500000  1
  Hf  Hf7  1  0.00000000  0.00000000  0.00000000  1
  Na  Na8  1  0.50000000  0.25000000  0.75000000  1
  Na  Na9  1  0.00000000  0.50000000  0.50000000  1
  Na  Na10  1  0.50000000  0.75000000  0.25000000  1
",8
